"Id","Year","Name","Series Name","Link","Related/Other Colours"
"M6997","2008","Ford GT-40","Web Trading Cars","https://hotwheels.fandom.com/wiki/Ford_GT-40","21068,26381,27104,50668,54438,57163,H9070,J3423,L3087,GHC55,GHG20,GTB33,GTD17,GTC66,HTC51,HTF70,HTD34"
"M6998","2008","Splittin' Image","Web Trading Cars","https://hotwheels.fandom.com/wiki/Splittin%27_Image","55055,57175,B3545,B3575"
"M6999","2008","'69 Camaro","Web Trading Cars","https://hotwheels.fandom.com/wiki/%2769_Chevy_Camaro_Convertible","J3262,M6978,M6978S,P2397,T9795,V5411,V5378,W4443,X1860,X2023,BFD92,BFV53,CFJ18,CFM02,GHC74,GHG06"
"M7000","2008","AMG-Mercedes CLK DTM","Web Trading Cars","https://hotwheels.fandom.com/wiki/AMG_Mercedes-Benz_CLK_DTM","J3257,K7652,P2472"
"M7001","2008","What-4-2","Web Trading Cars","https://hotwheels.fandom.com/wiki/What-4-2","C2730,H9058,J3395,K7624,V5516,CFK86,DTY14,DVB94"
"M7002","2008","Brutalistic","Web Trading Cars","https://hotwheels.fandom.com/wiki/Brutalistic","C2746,J3489,K7618,K7618S"
"M7003","2008","Nitro Doorslammer","Track Stars","https://hotwheels.fandom.com/wiki/Nitro_Doorslammer","K6135,P2496,T9830,V5362,X1741,X1930,BFD32,BFG56,DHT26,DHT89"
"M7004","2008","RD-02","Track StarsNew in Mainline","https://hotwheels.fandom.com/wiki/RD-02","CFK56,CFL74,DTY33"
"M7005","2008","Supdogg","Track Stars","https://hotwheels.fandom.com/wiki/Supdogg","K6156"
"M7006","2008","Rogue Hog","Track Stars","https://hotwheels.fandom.com/wiki/Rogue_Hog","K6140,P2503,CFL13,DTY22,DVB99"
"M7007","2008","Motoblade","Track Stars","https://hotwheels.fandom.com/wiki/Motoblade","J3263,L3011,R7468,V5365"
"M7008","2008","CCM Country Club Muscle","Track Stars","https://hotwheels.fandom.com/wiki/CCM_Country_Club_Muscle","K6151,DTY92"
"M7009","2008","Vulture","Track Stars","https://hotwheels.fandom.com/wiki/Vulture","24382,50006,50667,54351,B3778,G6772,BGJ67"
"M7010","2008","Battle Spec","Track Stars","https://hotwheels.fandom.com/wiki/Battle_Spec","K7686,CFK98"
"M7011","2008","Chrysler Firepower Concept","Track Stars","https://hotwheels.fandom.com/wiki/Chrysler_Firepower_Concept","J3255"
"M7012","2008","Lancer Evolution VII","Track StarsNew in Mainline","https://hotwheels.fandom.com/wiki/Lancer_Evolution_7","V5492"
"M7013","2008","Accelium","Track StarsNew in Mainline","https://hotwheels.fandom.com/wiki/Accelium",""
"M7014","2008","Trak-Tune","Track Stars","https://hotwheels.fandom.com/wiki/Trak-Tune","C2736,G6752,J8006"
"M6871","2008","Lotus Esprit","Team: Exotics","https://hotwheels.fandom.com/wiki/Lotus_Esprit","52917,57249,C2703,J3406"
"M6872","2008","Enzo Ferrari","Team: Exotics","https://hotwheels.fandom.com/wiki/Enzo_Ferrari","56387,B3556,J3462,K7620,K7620S,T9823,T9967,T9997,X1846,X1995"
"M6873","2008","Porsche Carrera GT","Team: Exotics","https://hotwheels.fandom.com/wiki/Porsche_Carrera_GT","J3249,P2475,X1664,X1863,DHP98,DHX85,DHX20"
"M6874","2008","Zotic","Team: Exotics","https://hotwheels.fandom.com/wiki/Zotic","56361,B3880,R7484,DTX90,DVB80,FBH93"
"M6899","2008","Hummer H3T Concept","Team: Surf's Up","https://hotwheels.fandom.com/wiki/Hummer_H3T_Concept","H9076,J3288,J3475,K7577"
"M6900","2008","'40s Woodie","Team: Surf's Up","https://hotwheels.fandom.com/wiki/%2740s_Woodie","55070,B3867,R7498"
"M6901","2008","Switchback","Team: Surf's Up","https://hotwheels.fandom.com/wiki/Switchback","56357,57176,G6846"
"M6902","2008","Surf Crate","Team: Surf's Up","https://hotwheels.fandom.com/wiki/Surf_Crate","24378,50637,50037,55011,57193,B3810,R7486,T9768,V5351,X1838,X1969,CFK28,CFJ82,DVC21,DVD10,FKC00,HKL06"
"M6887","2008","Jet Threat 4.0","Team: Jet Rides","https://hotwheels.fandom.com/wiki/Jet_Threat_4.0","K6161,P2409,T9770,V5497,CFK48,DHR45,DHW85"
"M6888","2008","Shadow Jet","Team: Jet Rides","https://hotwheels.fandom.com/wiki/Shadow_Jet","13297,4699,16935,18773,21306,53746,J3452"
"M6889","2008","Firestorm","Team: Jet Rides","https://hotwheels.fandom.com/wiki/Firestorm","G6717,T9907"
"M6890","2008","Jet Threat 3.0","Team: Jet Rides","https://hotwheels.fandom.com/wiki/Jet_Threat_3.0","28761,54347,55034,T9910"
"M6895","2008","T-Bucket","Team: Rat Rods","https://hotwheels.fandom.com/wiki/T-Bucket","13300,R7573"
"M6896","2008","Dieselboy","Team: Rat Rods","https://hotwheels.fandom.com/wiki/Dieselboy","J3273,K7654,R7469,V5529,X1748,X1935,BFD28"
"M6897","2008","Rat-ified","Team: Rat RodsNew in Mainline","https://hotwheels.fandom.com/wiki/Rat-ified","X1774,X1950"
"M6898","2008","Way 2 Fast","Team: Rat Rods","https://hotwheels.fandom.com/wiki/Way_2_Fast","16667,18826,23804,27082,29305,G6821,J8009,P2479"
"M6903","2008","Volkswagen Beetle","Team: Volkswagen","https://hotwheels.fandom.com/wiki/VW_Bug","13353,13280,15240,16917,18797,21310,53718,J0413,J8028,R0919,V5455,V5380,V5669,X1692,X1879,BFD65,CFH43,DTX50,DVB38,FBH84,FJW52,FJX62,FJY47,FJY49,GRY79,GTD22,GTC73,HCV26,HCY59,HCW88,HTB35,HTF09"
"M6904","2008","Volkswagen New Beetle Cup","Team: Volkswagen","https://hotwheels.fandom.com/wiki/Volkswagen_New_Beetle_Cup","52937,H9050,J0416,J3285,K7556,R7492"
"M6905","2008","Baja Beetle","Team: Volkswagen","https://hotwheels.fandom.com/wiki/Baja_Bug","15234,16940,18776,19713,21103,53717,55092,H9069,J0414,J3425,R7444,R7456,T9921,T9964"
"M6906","2008","Volkswagen Golf GTI","Team: Volkswagen","https://hotwheels.fandom.com/wiki/Volkswagen_Golf_GTI","K6159,R7523,X1845,X1964,FYD58,FYG64,FYF75"
"M6891","2008","'69 Pontiac GTO Judge","Team: Muscle Mania","https://hotwheels.fandom.com/wiki/%2769_Pontiac_GTO","G6732,J3416,K7612,K7612S,R7509,T9860,V5469"
"M6892","2008","'68 Plymouth Hemi 'Cuda","Team: Muscle ManiaNew in Mainline","https://hotwheels.fandom.com/wiki/Hemi_Cuda","R7489,V5390,V5701,V5658,CFH99,CFL55"
"M6893","2008","'69 Dodge Charger","Team: Muscle Mania","https://hotwheels.fandom.com/wiki/%2769_Dodge_Charger","B3528,G6831,J3287,K7575,P2401,T9873,X1801,DHR06,FBJ20,FYC73"
"M6894","2008","Chevy Nova","Team: Muscle Mania","https://hotwheels.fandom.com/wiki/%2768_Chevy_Nova","B3532,P2456,T9789,T9984,V0015,V5475,V5576,DTX79,FBJ14,FJW62,FKB41,FKC02,FYD02,FYF01,GHD28,GHG35,GHF41"
"M6879","2008","Boom Box","Team: Hot Trucks","https://hotwheels.fandom.com/wiki/Boom_Box","56391,B3859,G6845,J3402,DHR92,DHT87"
"M6880","2008","Dodge Ram 1500","Team: Hot Trucks","https://hotwheels.fandom.com/wiki/Dodge_Ram_1500_(2007)","13344,15084,19966,22415,24073,26027,54460,57134,J8008,K6137,P2407,R7533,BFD59,BFF68,DHR50,DXY65,DTX71,FBH90,FJW58,FJY52,FKC16"
"M6881","2008","Nissan Titan","Team: Hot Trucks","https://hotwheels.fandom.com/wiki/Nissan_Titan","J3272,X1828,BFF56"
"M6882","2008","Custom '69 Chevy Pickup","Team: Hot Trucks","https://hotwheels.fandom.com/wiki/Custom_%2769_Chevy","52916,57228,57099,J3422,K7621,K7621S,V5444,V5654,X1825,X1978,X2048,BFD96,BFG88,FJW60"
"M6875","2008","Ford GTX1","Team: Ford Racing","https://hotwheels.fandom.com/wiki/Ford_GTX-1","K6149,P2493,R7440,R7452,V5396,V5565"
"M6876","2008","Ford F-150","Team: Ford Racing","https://hotwheels.fandom.com/wiki/Ford_F-150","16666,19557,22068,29304,54464,56376,J3522,P2466,V5510,X1697,X1884"
"M6877","2008","Mustang Cobra","Team: Ford Racing","https://hotwheels.fandom.com/wiki/Mustang_Cobra","95540,18542,21322,24080,26042,27088,54375,54395,G6808"
"M6878","2008","Deuce Roadster","Team: Ford Racing","https://hotwheels.fandom.com/wiki/Deuce_Roadster","24389,29294,50106,50073,54367,57214,B3841,J3459,L3089,P2486,R7569"
"M6883","2008","Chaparral 2D","Team: Hot Wheels Racing","https://hotwheels.fandom.com/wiki/Chaparral_2D","56362,K7694"
"M6884","2008","Dodge Charger Stock Car","Team: Hot Wheels RacingNew in Mainline","https://hotwheels.fandom.com/wiki/Dodge_Charger_Stock_Car","R7598,V5487,FYD22,FYD78,GRY20,GTD30"
"M6885","2008","Double Vision","Team: Hot Wheels Racing","https://hotwheels.fandom.com/wiki/Double_Vision","19643,21335,26371,29267,50120,54387,57243,J8041"
"M6886","2008","Nissan Silvia","Team: Hot Wheels Racing","https://hotwheels.fandom.com/wiki/Nissan_Silvia_S-15","J3244,T9894"
"M6859","2008","Pit Cruiser","Team: Custom Bikes","https://hotwheels.fandom.com/wiki/Pit_Cruiser","J3291,R7624"
"M6860","2008","Airy 8","Team: Custom Bikes","https://hotwheels.fandom.com/wiki/Airy_8","G6692,J3470,K4690,P2457,R7625"
"M6861","2008","Scorchin' Scooter","Team: Custom Bikes","https://hotwheels.fandom.com/wiki/Scorchin%27_Scooter","16672,18816,24089,29296,55082,B3792,G6816,J3480,P2425,R7537"
"M6862","2008","Hammer Sled","Team: Custom Bikes","https://hotwheels.fandom.com/wiki/Hammer_Sled","J3261,K7617,K7617S"
"M6867","2008","Buick Grand National","Team: Engine Revealers","https://hotwheels.fandom.com/wiki/Buick_Grand_National","K6142,P2451,T9846,V0030,V5225"
"M6868","2008","Shelby Cobra 427 S/C","Team: Engine Revealers","https://hotwheels.fandom.com/wiki/Shelby_Cobra_427_S/C","15250,18793,22379,26043,53769,C2723,B3782,H9068,J8038,K7648,R7590,T9814,V0051,V5228,GHC75,GHG36,GTB48,GTD13,HCV65,HCX48,HTB53"
"M6869","2008","'57 Chevy","Team: Engine Revealers","https://hotwheels.fandom.com/wiki/%2757_Chevy_Bel_Air","13277,15235,15270,15080,18824,18796,19956,24091,27072,29284,50088,54425,B3846,G6739,J3409,J3492,R7528,T9722,T9737,T9867,V0061,X1859,X2002,FJW21,FYC41,FYG62,FYF17,GHD26,GHG27,HCV07,HCX92,HTB75,HTD56"
"M6870","2008","Sooo Fast","Team: Engine Revealers","https://hotwheels.fandom.com/wiki/Sooo_Fast","28737,53721,57124,B3839,J3283,P2480,R7572"
"M6863","2008","Mustang Funny Car","Team: Drag Racing","https://hotwheels.fandom.com/wiki/Mustang_Funny_Car","B3636,R7583,T9837,T9976,FYC72,GTC94,HKH30,HKK04,HTB73,HTF49,HTD55"
"M6864","2008","Jaded","Team: Drag Racing","https://hotwheels.fandom.com/wiki/Jaded","52911,57165,B3871,K7619,K7619S,R7485,T9839,V5504"
"M6865","2008","Dragster","Team: Drag Racing","https://hotwheels.fandom.com/wiki/Dragster","13265,13326,11847,53707,57202"
"M6866","2008","Fiat 500","Team: Drag Racing","https://hotwheels.fandom.com/wiki/Fiat_500C","21066,26048,54426,57185,J3448,P2483,X1616,BFF82,CFH70,FKB45,FJX51,FRR83,FRR84,FRR85"
"M6967","2008","Chrysler 300C","Treasure Hunt","https://hotwheels.fandom.com/wiki/Chrysler_300C_Hemi","G6688,J3245,K7570,M6967S,P2381,X1685,DHR87,DHX67,DTX53,DVB40,FJW51,FJY45"
"M6967S","2008","Chrysler 300C","Super Treasure Hunt","https://hotwheels.fandom.com/wiki/Chrysler_300C_Hemi","G6688,J3245,K7570,M6967,P2381,X1685,DHR87,DHX67,DTX53,DVB40,FJW51,FJY45"
"M6968","2008","'70 Plymouth Road Runner","Treasure Hunt","https://hotwheels.fandom.com/wiki/%2770_Plymouth_Roadrunner_(1998)","18535,21317,50630,B3763,J3414,K7568,M6968S,P2399,R7519,V5392,V5659,FJX48"
"M6968S","2008","'70 Plymouth Road Runner","Super Treasure Hunt","https://hotwheels.fandom.com/wiki/%2770_Plymouth_Roadrunner_(1998)","18535,21317,50630,B3763,J3414,K7568,M6968,P2399,R7519,V5392,V5659,FJX48"
"M6969","2008","Rockster","Treasure Hunt","https://hotwheels.fandom.com/wiki/Rockster","B3533,M6969S,R7609,T9901,X1689,CFK57,DTX45,FJW32,FKB23"
"M6969S","2008","Rockster","Super Treasure Hunt","https://hotwheels.fandom.com/wiki/Rockster","B3533,M6969,R7609,T9901,X1689,CFK57,DTX45,FJW32,FKB23"
"M6970","2008","Ford Mustang GT","Treasure Hunt","https://hotwheels.fandom.com/wiki/2005_Ford_Mustang_GT","G6725,J8021,M6970S,BFD82,BFG30"
"M6970S","2008","Ford Mustang GT","Super Treasure Hunt","https://hotwheels.fandom.com/wiki/2005_Ford_Mustang_GT","G6725,J8021,M6970,BFD82,BFG30"
"M6971","2008","Hot Bird","Treasure Hunt","https://hotwheels.fandom.com/wiki/Hot_Bird","15978,J8029,M6971S,R7639,GTB46"
"M6971S","2008","Hot Bird","Super Treasure Hunt","https://hotwheels.fandom.com/wiki/Hot_Bird","15978,J8029,M6971,R7639,GTB46"
"M6972","2008","Qombee","Treasure Hunt","https://hotwheels.fandom.com/wiki/Qombee","J3258,M6972S"
"M6972S","2008","Qombee","Super Treasure Hunt","https://hotwheels.fandom.com/wiki/Qombee","J3258,M6972"
"M6973","2008","Dodge Challenger Funny Car","Treasure HuntNew in Mainline","https://hotwheels.fandom.com/wiki/Dodge_Challenger_Funny_Car","M6973S"
"M6973S","2008","Dodge Challenger Funny Car","Super Treasure HuntNew in Mainline","https://hotwheels.fandom.com/wiki/Dodge_Challenger_Funny_Car","M6973"
"M6974","2008","Dodge Viper","Treasure Hunt","https://hotwheels.fandom.com/wiki/2006_Dodge_Viper_Coupe","J3253,M6974S,P2467,V5537,BFV68"
"M6974S","2008","Dodge Viper","Super Treasure Hunt","https://hotwheels.fandom.com/wiki/2006_Dodge_Viper_Coupe","J3253,M6974,P2467,V5537,BFV68"
"M6975","2008","16 Angels","Treasure Hunt","https://hotwheels.fandom.com/wiki/16_Angels","B3539,G6833,M6975S,P2421,R7482,CFL09,DTX43,DVC85"
"M6975S","2008","16 Angels","Super Treasure Hunt","https://hotwheels.fandom.com/wiki/16_Angels","B3539,G6833,M6975,P2421,R7482,CFL09,DTX43,DVC85"
"M6976","2008","'64 Buick Riviera","Treasure Hunt","https://hotwheels.fandom.com/wiki/%2764_Riviera","52914,57126,G6830,J3453,M6976S,X1854,X2022,FYC23,FYG52"
"M6976S","2008","'64 Buick Riviera","Super Treasure Hunt","https://hotwheels.fandom.com/wiki/%2764_Riviera","52914,57126,G6830,J3453,M6976,X1854,X2022,FYC23,FYG52"
"M6977","2008","Drift King","Treasure Hunt","https://hotwheels.fandom.com/wiki/Drift_King","K6160,M6977S,P2495,R7466"
"M6977S","2008","Drift King","Super Treasure Hunt","https://hotwheels.fandom.com/wiki/Drift_King","K6160,M6977,P2495,R7466"
"M6978","2008","'69 Camaro","Treasure HuntNew in Mainline","https://hotwheels.fandom.com/wiki/%2769_Camaro","J3262,M6999,M6978S,P2397,T9795,V5411,V5378,W4443,X1860,X2023,BFD92,BFV53,CFJ18,CFM02,GHC74,GHG06"
"M6978S","2008","'69 Camaro","Super Treasure HuntNew in Mainline","https://hotwheels.fandom.com/wiki/%2769_Camaro","J3262,M6999,M6978,P2397,T9795,V5411,V5378,W4443,X1860,X2023,BFD92,BFV53,CFJ18,CFM02,GHC74,GHG06"
"M6943","2008","'69 Corvette","Mystery Cars","https://hotwheels.fandom.com/wiki/%2769_Corvette","J3248,P2468,T9865,V5343,X1816,X2037,BFD93,BFF40,BFV66"
"M6944","2008","Bon Voyage","Mystery Cars","https://hotwheels.fandom.com/wiki/Bon_Voyage","J3265"
"M6945","2008","'66 Chevy Nova","Mystery Cars","https://hotwheels.fandom.com/wiki/%2766_Chevy_Nova","K6141,T9861,T9942,V0010,V5409,V5566,V5706,X1847,X2046,X1996,BFV69,FYC42,FYF18"
"M6946","2008","Cloak and Dagger","Mystery Cars","https://hotwheels.fandom.com/wiki/Cloak_and_Dagger","K6162,P2411,V5518,BFC86,DHP49,DHW49,DTY13,FJX58,FJY72,GHD53,GHF71,GRY15,HKH54,HKK19"
"M6947","2008","Jester","Mystery Cars","https://hotwheels.fandom.com/wiki/Jester","52918,57090,B3765,H9061,J8016"
"M6948","2008","Altered State","Mystery Cars","https://hotwheels.fandom.com/wiki/Altered_State","52906,55079,B3576,B3805,J8023"
"M6949","2008","Ballistik","Mystery Cars","https://hotwheels.fandom.com/wiki/Ballistik","52939,57244,J3434,P2423"
"M6950","2008","Mustang Mach 1","Mystery Cars","https://hotwheels.fandom.com/wiki/Mustang_Mach_1","21098,24119,55064,C1372,P2464,V5421,W4444,BFD87,BFG34"
"M6951","2008","Ford Shelby GR-1 Concept","Mystery Cars","https://hotwheels.fandom.com/wiki/Ford_Shelby_GR-1_Concept","G6729,J8033,V5349,CFL17,CFK05,CFJ32"
"M6952","2008","Hooligan","Mystery Cars","https://hotwheels.fandom.com/wiki/Hooligan","28740,53732,54366,57000,57149,B3843"
"M6953","2008","Shoe Box","Mystery Cars","https://hotwheels.fandom.com/wiki/Shoe_Box","24395,50095,50647,55065,57002,57217,H9080,X1839"
"M6954","2008","Monoposto","Mystery Cars","https://hotwheels.fandom.com/wiki/Monoposto","28764,54345,55009,57225,J3464,K7642"
"M6955","2008","Lancia Stratos","Mystery Cars","https://hotwheels.fandom.com/wiki/Lancia_Stratos","52938,57109,CFK79"
"M6956","2008","Super Tsunami","Mystery Cars","https://hotwheels.fandom.com/wiki/Super_Tsunami","52925,57010,57237,J3377,T9827"
"M6957","2008","Lane Splitter","Mystery Cars","https://hotwheels.fandom.com/wiki/Med-Evil","J3271"
"M6958","2008","GT-03","Mystery Cars","https://hotwheels.fandom.com/wiki/GT-03","56359,B3571"
"M6959","2008","Callaway C7","Mystery Cars","https://hotwheels.fandom.com/wiki/Callaway_C7","18536,21314,26012,57198,R7589"
"M6960","2008","Scion xB","Mystery Cars","https://hotwheels.fandom.com/wiki/Scion_xB","G6710,R7631,V5534,CFK89"
"M6961","2008","Corvette C6R","Mystery Cars","https://hotwheels.fandom.com/wiki/Corvette_C6R","J3266,K7615,K7615S,P2391,HCV35"
"M6962","2008","Saltflat Racer","Mystery Cars","https://hotwheels.fandom.com/wiki/Saltflat_Racer","16673,18820,21333,25432,57121"
"M6963","2008","Ford Mustang GT Concept","Mystery Cars","https://hotwheels.fandom.com/wiki/Ford_Mustang_GT_Concept","C2709,T9869,V5205,X1671,CFH69,CFL44,HCW25"
"M6964","2008","'57 T-Bird","Mystery Cars","https://hotwheels.fandom.com/wiki/%2757_T-Bird_(1978)","13352,15223,95538,18767,26378,29272,50090,55050"
"M6965","2008","'58 Corvette","Mystery Cars","https://hotwheels.fandom.com/wiki/%2758_Corvette","15082,19949,24106,G6738,L3015"
"M6966","2008","Technetium","Mystery CarsNew in Mainline","https://hotwheels.fandom.com/wiki/Technetium","T9905"
"N4004","2009","2009 Nissan GT-R","New Model","https://hotwheels.fandom.com/wiki/2009_Nissan_GT-R","R7518"
"N4005","2009","Circle Tracker","New Model","https://hotwheels.fandom.com/wiki/Circle_Tracker","R7575,T9773,X1754,BFD20,BFG46,GHC52,GHG12"
"R5222","2009","Corvette C6","New Model","https://hotwheels.fandom.com/wiki/Corvette_C6_Convertible","C2760,J3290,J8011,R7558,HTC14,HTD20"
"N4007","2009","Brit Speed","New Model","https://hotwheels.fandom.com/wiki/Brit_Speed",""
"N4008","2009","Ferrari 250 GTO","New Model","https://hotwheels.fandom.com/wiki/Ferrari_250_GTO",""
"N4009","2009","5 Alarm","New Model","https://hotwheels.fandom.com/wiki/5_Alarm","R7610,T9885,T9977,X1668,X1867,BFC56,BFF94,CFH71,CFJ69,FYC83,HCW27,HTB15,HTD45"
"N4010","2009","'70 Buick GSX","New Model","https://hotwheels.fandom.com/wiki/%2770_Buick_GSX","R7508,V5412,X2056,X1815,X1971,BFD94,BFG47"
"N4011","2009","'69 Mercury Cougar Eliminator","New Model","https://hotwheels.fandom.com/wiki/%2769_Mercury_Cougar_Eliminator","R7506,V5472,V5575,X1810,X1967,BFD98,BFG52,HTC59,HTD98"
"N4012","2009","OCC Splitback","New Model","https://hotwheels.fandom.com/wiki/OCC_Splitback","R7622,T9734,T9749"
"N4013","2009","Bye Focal II","New Model","https://hotwheels.fandom.com/wiki/Bye_Focal_II","T9854,CFL00"
"N4014","2009","2009 Ford F-150","New Model","https://hotwheels.fandom.com/wiki/2009_Ford_F-150","R7539,X1690,X1882,BFD63,BFF78,FJX47,FKB92,HCT48"
"N4015","2009","Mid Mill","New Model","https://hotwheels.fandom.com/wiki/Mid_Mill",""
"N4016","2009","'71 Dodge Demon","New Model","https://hotwheels.fandom.com/wiki/%2771_Dodge_Demon","T9791,V0004,V5206,V5481,V5662,X1797,X2012,BFD95,BFG49"
"N4017","2009","Fast Gassin'","New Model","https://hotwheels.fandom.com/wiki/Fast_Gassin","T9777,V5442,W4448,X1699,CFH31,DHR67,DHW99,DTY72,FYC62,FYF23,HCW57,HCW94"
"N4018","2009","Custom '53 Cadillac","New Model","https://hotwheels.fandom.com/wiki/Custom_%2753_Cadillac","R7434,R7446,FYC15,FYG65"
"N4019","2009","AMC Javelin AMX","New Model","https://hotwheels.fandom.com/wiki/AMC_Javelin_AMX","R7504,T9849,V0057"
"N4020","2009","Volkswagen Type 181","New Model","https://hotwheels.fandom.com/wiki/Volkswagen_Type_181","T9857,V5211"
"N4021","2009","Avant Garde","New Model","https://hotwheels.fandom.com/wiki/Avant_Garde","BFC75"
"N4022","2009","'70 Chevelle SS Wagon","New Model","https://hotwheels.fandom.com/wiki/%2770_Chevelle_SS_Wagon","V5435,V5381,X1814,X2042,BFF21,BFG86,FJX50,FRR80,FRR81,FRR82,FYC38,FYF14,HCV19,HCX23,HCY56"
"N4023","2009","Dune It Up","New Model","https://hotwheels.fandom.com/wiki/Dune_It_Up","R7497,X1729,DTY59,DVC24,GHB88,GHF87"
"N4024","2009","Lamborghini Reventón","New Model","https://hotwheels.fandom.com/wiki/Lamborghini_Revent%C3%B3n","R7496,T9825,V0055,V5424,V5607,HKH94"
"N4025","2009","Tri &amp; Stop Me","New Model","https://hotwheels.fandom.com/wiki/Tri_%26_Stop_Me","R7603,T9879,V0042,V5511"
"N4026","2009","Custom V-8 Vega","New Model","https://hotwheels.fandom.com/wiki/Custom_V-8_Vega","R7554,BFD99,BFG54"
"N4027","2009","La Fasta","New Model","https://hotwheels.fandom.com/wiki/La_Fasta","R7503,T9762,BFC54,GHC18,GLN65,HCW46,HCX76"
"N4028","2009","Custom '41 Willys Coupe","New Model","https://hotwheels.fandom.com/wiki/Custom_%2741_Willys_Coupe","R7564,T9859,T9941,V0031,V5339,DHR11"
"N4029","2009","'10 Camaro SS","New Model","https://hotwheels.fandom.com/wiki/%2710_Camaro_SS","R7499,V5434,V5703,X1673,X1804,X2044,BFC57,BFF95,DHP84,DHT01,DHX71,FYC84,FYG87,HKJ19,HTB63,HTD88"
"N4030","2009","Custom '42 Jeep CJ-2A","New Model","https://hotwheels.fandom.com/wiki/Custom_%2742_Jeep_CJ-2A","R7643,GHB87,GHF63"
"N4031","2009","Barbaric","New Model","https://hotwheels.fandom.com/wiki/Barbaric","T9780"
"N4032","2009","'70 Plymouth AAR Cuda","New Model","https://hotwheels.fandom.com/wiki/%2770_Plymouth_AAR_Cuda","R7505,T9790,V5126,V5393,V5719,X1813,X1970,CFH89,CFM17,DHR36,DHX88"
"N4033","2009","F1 Racer","New Model","https://hotwheels.fandom.com/wiki/F1_Racer","R7574,T9758,X1760,X1942,BFD21,BFG48,DHP73,DHW65"
"N4034","2009","'66 Ford Fairlane GT","New Model","https://hotwheels.fandom.com/wiki/%2766_Ford_Fairlane_GT","R7507,V5415,V5376,V5650,DHR10,DHY08,DHX30"
"N4035","2009","Tread Air","New Model","https://hotwheels.fandom.com/wiki/Tread_Air","T9902,V5542,CFK55"
"N4036","2009","Triumph TR6","New Model","https://hotwheels.fandom.com/wiki/Triumph_TR6","R7556,T9755,CGN47,GRX91,GTD50,GTB87"
"N4037","2009","Fast FeLion","New Model","https://hotwheels.fandom.com/wiki/Fast_FeLion","R7471,T9759,V5508,BFD56,CFK26,FRW12,FJW27,GHC93,HKJ39,HKK86"
"N4038","2009","Four-1","New Model","https://hotwheels.fandom.com/wiki/Four-1","R7543"
"N4039","2009","Gearonimo","New Model","https://hotwheels.fandom.com/wiki/Gearonimo",""
"N4040","2009","Datsun Bluebird 510","New Model","https://hotwheels.fandom.com/wiki/Datsun_Bluebird_510","R7522,V5398,V5578,FYD14,FYG49,GTB02,GTD04"
"N4041","2009","Ferrari California","New Model","https://hotwheels.fandom.com/wiki/Ferrari_California","T9852,V0043,V5430,V5608"
"N4042","2009","Ford GT LM","New Model","https://hotwheels.fandom.com/wiki/Ford_GT_LM","R7582,T9926,V0033,V5342,DHR78,DHX89"
"N4043","2009","Draggin' Tail","New Model","https://hotwheels.fandom.com/wiki/Draggin%27_Tail","V5360,FYD45,FYF66"
"N4047","2009","2010 Ford Mustang GT","New Model","https://hotwheels.fandom.com/wiki/2010_Ford_Mustang_GT","R7494,T9851,T9962,T9988,V5471,V5585,DHP85"
"N4048","2009","Pedal de Metal","New Model","https://hotwheels.fandom.com/wiki/Pedal_de_Metal","GHD56,GHF46"
"P2351","2009","Ford Mustang","Treasure Hunt","https://hotwheels.fandom.com/wiki/%2765_Mustang_Convertible","0420,13871,24065,25424,55032,B3844,J3413,P2363,GHC77"
"P2363","2009","Ford Mustang","Super Treasure Hunt","https://hotwheels.fandom.com/wiki/%2765_Mustang_Convertible","0420,13871,24065,25424,55032,B3844,J3413,P2351,GHC77"
"P2352","2009","'57 Plymouth Fury","Treasure HuntNew in Mainline","https://hotwheels.fandom.com/wiki/%2757_Plymouth_Fury","P2364,GHD67,GHG05"
"P2364","2009","'57 Plymouth Fury","Super Treasure HuntNew in Mainline","https://hotwheels.fandom.com/wiki/%2757_Plymouth_Fury","P2352,GHD67,GHG05"
"P2353","2009","Bad Bagger","Treasure HuntNew in Mainline","https://hotwheels.fandom.com/wiki/Bad_Bagger","P2365,R7623,V5441,V5631,DHR40,GTB18"
"P2365","2009","Bad Bagger","Super Treasure HuntNew in Mainline","https://hotwheels.fandom.com/wiki/Bad_Bagger","P2353,R7623,V5441,V5631,DHR40,GTB18"
"P2354","2009","Fire-Eater","Treasure Hunt","https://hotwheels.fandom.com/wiki/Fire-Eater","27111,53766,C1369,M6914,P2366,T9929,X1675,GTB15"
"P2366","2009","Fire-Eater","Super Treasure Hunt","https://hotwheels.fandom.com/wiki/Fire-Eater","27111,53766,C1369,M6914,P2354,T9929,X1675,GTB15"
"P2355","2009","'37 Ford","Treasure HuntNew in Mainline","https://hotwheels.fandom.com/wiki/%2737_Ford_Woodie","P2367,R7566"
"P2367","2009","'37 Ford","Super Treasure HuntNew in Mainline","https://hotwheels.fandom.com/wiki/%2737_Ford_Woodie","P2355,R7566"
"P2356","2009","'34 Ford","Treasure HuntNew in Mainline","https://hotwheels.fandom.com/wiki/%2734_Ford_Delivery","P2368"
"P2368","2009","'34 Ford","Super Treasure HuntNew in Mainline","https://hotwheels.fandom.com/wiki/%2734_Ford_Delivery","P2356"
